0,-2.87
0.002,-2.16
0.004,1.7
0.006,2.49
0.008,0.27
0.01,-1.75
0.012,-1.7
0.014,-0.08
0.016,-0.03
0.018,0.69
0.02,0.65
0.022,-0.69
0.024,-1.75
0.026,-1.73
0.028,1.64
0.03,2.45
0.032,0.45
0.034,-2.21
0.036,-3.35
0.038,0.74
0.04,1.97
0.042,0.87
0.044,-0.56
0.046,-1.92
0.048,-0.71
0.05,-0.58
0.052,0.25
0.054,1.86
0.056,-0.25
0.058,-1.88
0.06,-2.3
0.062,0.52
0.064,2.78
0.066,1.4
0.068,-1.33
0.07,-3.55
0.072,-0.27
0.074,1.11
0.076,0.76
0.078,0.23
0.08,-1.31
0.082,-0.8
0.084,-1.13
0.086,-0.54
0.088,2.34
0.09,0.69
0.092,-1.33
0.094,-2.47
0.096,-1.11
0.098,2.27
0.1,2.1
0.102,-0.36
0.104,-2.58
0.106,-1.33
0.108,0.14
0.11,0.21
0.112,0.71
0.114,-0.27
0.116,-0.8
0.118,-1.57
0.12,-1.44
0.122,2.1
0.124,1.55
0.126,-0.67
0.128,-2.3
0.13,-2.38
0.132,1.51
0.134,2.25
0.136,0.32
0.138,-1.24
0.14,-1.75
0.142,-0.34
0.144,-0.52
0.146,0.52
0.148,0.93
0.15,-0.21
0.152,-1.48
0.154,-1.99
0.156,1.15
0.158,2.12
0.16,0.58
0.162,-1.42
0.164,-2.93
0.166,0.25
0.168,1.64
0.17,0.78
0.172,0.16
0.174,-1.22
0.176,-0.91
0.178,-1.24
0.18,-0.14
0.182,2.03
0.184,0.58
0.186,-1.24
0.188,-2.34
0.19,-0.25
0.192,2.36
0.194,1.64
0.196,-0.67
0.198,-2.67
0.2,-0.93
0.202,0.71
0.204,0.74
0.206,0.8
0.208,-0.21
0.21,-0.98
0.212,-1.46
0.214,-1.26
0.216,2.21
0.218,1.33
0.22,-0.71
0.222,-2.19
0.224,-1.88
0.226,1.68
0.228,1.95
0.23,0.05
0.232,-1.7
0.234,-1.84
0.236,-0.45
0.238,-0.03
0.24,0.96
0.242,0.98
0.244,-0.58
0.246,-1.73
0.248,-2.08
0.25,1.66
0.252,2.05
0.254,0.1
0.256,-1.77
0.258,-2.89
0.26,0.71
0.262,1.92
0.264,0.6
0.266,-0.38
0.268,-1.7
0.27,-1.07
0.272,-0.76
0.274,0.47
0.276,1.7
0.278,0.36
0.28,-1.4
0.282,-2.3
0.284,0.34
0.286,2.12
0.288,0.96
0.29,-0.96
0.292,-2.74
0.294,-0.49
0.296,1.11
0.298,0.52
0.3,0.52
0.302,-0.8
0.304,-1.33
0.306,-1.57
0.308,-0.67
0.31,1.97
0.312,1.22
0.314,-0.78
0.316,-2.23
0.318,-1.22
0.32,1.77
0.322,1.66
0.324,-0.3
0.326,-2.08
0.328,-1.46
0.33,0.23
0.332,0.36
0.334,0.96
0.336,0.45
0.338,-0.93
0.34,-1.64
0.342,-1.51
0.344,1.66
0.346,1.68
0.348,0.1
0.35,-1.51
0.352,-2.01
0.354,1.02
0.356,1.7
0.358,0.21
0.36,-0.67
0.362,-1.42
0.364,-0.63
0.366,-0.45
0.368,0.47
0.37,1.64
0.372,0.21
0.374,-1.37
0.376,-2.21
0.378,0.49
0.38,1.77
0.382,0.96
0.384,-0.71
0.386,-2.54
0.388,-0.21
0.39,1.33
0.392,0.45
0.394,0.45
0.396,-0.98
0.398,-1.31
0.4,-1.24
0.402,-0.38
0.404,1.99
0.406,1.04
0.408,-1
0.41,-2.32
0.412,-0.87
0.414,1.51
0.416,1.24
0.418,-0.19
0.42,-2.23
0.422,-1.15
0.424,0.41
0.426,0.1
0.428,0.91
0.43,0.12
0.432,-0.98
0.434,-1.7
0.436,-1.51
0.438,1.64
0.44,1.88
0.442,-0.01
0.444,-1.79
0.446,-2.1
0.448,0.71
0.45,1.44
0.452,0.38
0.454,-1.09
0.456,-1.59
0.458,-0.52
0.46,-0.25
0.462,0.82
0.464,1.37
0.466,-0.27
0.468,-1.77
0.47,-2.16
0.472,0.76
0.474,2.1
0.476,0.85
0.478,-1.07
0.48,-2.43
0.482,-0.03
0.484,1.26
0.486,0.32
0.488,-0.01
0.49,-1.2
0.492,-1.02
0.494,-0.78
0.496,-0.19
0.498,1.88
0.5,0.8
0.502,-1.07
0.504,-2.25
0.506,-0.65
0.508,1.64
0.51,1.33
0.512,-0.21
0.514,-2.08
0.516,-0.91
0.518,0.54
0.52,0.05
0.522,0.71
0.524,-0.23
0.526,-1.2
0.528,-1.44
0.53,-1.26
0.532,1.73
0.534,1.73
0.536,-0.32
0.538,-1.97
0.54,-1.84
0.542,0.91
0.544,1.42
0.546,0.19
0.548,-1.26
0.55,-1.09
0.552,-0.01
0.554,-0.27
0.556,0.67
0.558,0.89
0.56,-0.45
0.562,-1.33
0.564,-1.92
0.566,0.76
0.568,2.03
0.57,0.76
0.572,-0.87
0.574,-2.14
0.576,-0.01
0.578,1
0.58,0.27
0.582,-0.05
0.584,-0.76
0.586,-0.74
0.588,-0.96
0.59,-0.08
0.592,1.84
0.594,0.67
0.596,-1.15
0.598,-2.43
0.6,-0.58
0.602,1.75
0.604,1.42
0.606,-0.32
0.608,-2.14
0.61,-0.82
0.612,0.45
0.614,0.01
0.616,0.6
0.618,-0.01
0.62,-0.87
0.622,-1.33
0.624,-1
0.626,1.81
0.628,1.66
0.63,-0.41
0.632,-1.97
0.634,-1.73
0.636,0.78
0.638,1.48
0.64,0.21
0.642,-1.11
0.644,-1.11
0.646,-0.34
0.648,-0.67
0.65,0.63
0.652,1.04
0.654,-0.47
0.656,-1.62
0.658,-2.1
0.66,1.07
0.662,2.3
0.664,0.45
0.666,-1.26
0.668,-2.41
0.67,-0.1
0.672,1.22
0.674,0.34
0.676,-0.27
0.678,-0.89
0.68,-0.67
0.682,-0.93
0.684,0.16
0.686,1.68
0.688,0.25
0.69,-1.29
0.692,-2.32
0.694,-0.08
0.696,1.99
0.698,0.98
0.7,-0.43
0.702,-2.01
0.704,-0.71
0.706,0.41
0.708,-0.05
0.71,0.41
0.712,-0.01
0.714,-0.71
0.716,-1.4
0.718,-0.91
0.72,1.64
0.722,1.31
0.724,-0.67
0.726,-2.12
0.728,-1.37
0.73,1.09
0.732,1.35
0.734,0.08
0.736,-1.09
0.738,-1
0.74,-0.3
0.742,-0.54
0.744,0.58
0.746,0.89
0.748,-0.36
0.75,-1.37
0.752,-1.66
0.754,1.15
0.756,1.95
0.758,0.14
0.76,-1.15
0.762,-1.86
0.764,0.12
0.766,1.07
0.768,0.08
0.77,0.03
0.772,-0.47
0.774,-0.63
0.776,-1.04
0.778,0.01
0.78,1.53
0.782,0.43
0.784,-0.98
0.786,-2.14
0.788,-0.12
0.79,1.81
0.792,0.87
0.794,-0.27
0.796,-1.86
0.798,-0.91
0.8,0.23
0.802,-0.08
0.804,0.71
0.806,0.25
0.808,-0.91
0.81,-1.51
0.812,-0.78
0.814,1.68
0.816,1.2
0.818,-0.58
0.82,-2.03
0.822,-1.29
0.824,1.09
0.826,1.22
0.828,0.23
0.83,-1.04
0.832,-1.15
0.834,-0.54
0.836,-0.67
0.838,0.6
0.84,1.07
0.842,-0.43
0.844,-1.51
0.846,-1.66
0.848,1
0.85,1.7
0.852,0.19
0.854,-1.24
0.856,-2.03
0.858,-0.05
0.86,0.98
0.862,0.34
0.864,-0.01
0.866,-0.78
0.868,-1.02
0.87,-1.15
0.872,0.16
0.874,1.53
0.876,0.32
0.878,-1.22
0.88,-2.01
0.882,0.03
0.884,1.59
0.886,0.67
0.888,-0.45
0.89,-1.86
0.892,-0.85
0.894,0.43
0.896,-0.03
0.898,0.52
0.9,0.1
0.902,-0.91
0.904,-1.35
0.906,-0.78
0.908,1.29
0.91,1.04
0.912,-0.56
0.914,-1.79
0.916,-1.07
0.918,0.98
0.92,1.02
0.922,0.19
0.924,-0.98
0.926,-1.18
0.928,-0.23
0.93,-0.45
0.932,0.71
0.934,1.09
0.936,-0.38
0.938,-1.15
0.94,-1.46
0.942,0.93
0.944,1.57
0.946,0.21
0.948,-1.07
0.95,-1.62
0.952,0.23
0.954,0.98
0.956,0.38
0.958,0.03
0.96,-0.63
0.962,-0.69
0.964,-0.98
0.966,0.12
0.968,1.53
0.97,0.65
0.972,-0.67
0.974,-1.81
0.976,-0.1
0.978,1.37
0.98,0.82
0.982,-0.3
0.984,-1.68
0.986,-0.78
0.988,0.25
0.99,-0.05
0.992,0.63
0.994,0.23
0.996,-0.96
0.998,-1.48
1,-0.89
1.002,1.24
1.004,1.29
1.006,-0.45
1.008,-1.77
1.01,-1.22
1.012,0.8
1.014,1.02
1.016,0.16
1.018,-1.02
1.02,-1.13
1.022,-0.36
1.024,-0.71
1.026,0.47
1.028,1.13
1.03,-0.38
1.032,-1.29
1.034,-1.68
1.036,0.49
1.038,1.53
1.04,0.23
1.042,-1.04
1.044,-1.75
1.046,-0.03
1.048,0.74
1.05,0.3
1.052,-0.05
1.054,-0.74
1.056,-0.87
1.058,-1.33
1.06,-0.01
1.062,1.68
1.064,0.49
1.066,-1.02
1.068,-2.05
1.07,-0.27
1.072,1.42
1.074,0.69
1.076,-0.49
1.078,-1.68
1.08,-0.6
1.082,0.43
1.084,0.01
1.086,0.38
1.088,0.05
1.09,-0.8
1.092,-1.37
1.094,-0.82
1.096,1.26
1.098,1.18
1.1,-0.45
1.102,-1.62
1.104,-1.02
1.106,0.65
1.108,0.71
1.11,-0.01
1.112,-0.87
1.114,-0.82
1.116,-0.32
1.118,-0.76
1.12,0.45
1.122,1.18
1.124,-0.25
1.126,-1.26
1.128,-1.64
1.13,0.6
1.132,1.66
1.134,0.21
1.136,-0.98
1.138,-1.4
1.14,0.03
1.142,0.67
1.144,0.16
1.146,-0.03
1.148,-0.43
1.15,-0.63
1.152,-1.09
1.154,0.05
1.156,1.68
1.158,0.6
1.16,-0.65
1.162,-1.68
1.164,-0.3
1.166,1.29
1.168,0.63
1.17,-0.16
1.172,-0.98
1.174,-0.49
