0,-0.12
0.0005,-0.12
0.001,-0.1
0.0015,-0.14
0.002,-0.12
0.0025,-0.14
0.003,-0.12
0.0035,-0.12
0.004,-0.14
0.0045,-0.12
0.005,-0.16
0.0055,-0.12
0.006,-0.19
0.0065,-0.14
0.007,-0.19
0.0075,-0.21
0.008,-0.19
0.0085,-0.23
0.009,-0.19
0.0095,-0.23
0.01,-0.19
0.0105,-0.19
0.011,-0.21
0.0115,-0.19
0.012,-0.21
0.0125,-0.16
0.013,-0.19
0.0135,-0.19
0.014,-0.19
0.0145,-0.21
0.015,-0.16
0.0155,-0.19
0.016,-0.14
0.0165,-0.14
0.017,-0.12
0.0175,-0.1
0.018,-0.12
0.0185,-0.08
0.019,-0.1
0.0195,-0.08
0.02,-0.1
0.0205,-0.1
0.021,-0.1
0.0215,-0.12
0.022,-0.1
0.0225,-0.12
0.023,-0.1
0.0235,-0.12
0.024,-0.12
0.0245,-0.12
0.025,-0.14
0.0255,-0.12
0.026,-0.14
0.0265,-0.16
0.027,-0.19
0.0275,-0.21
0.028,-0.19
0.0285,-0.23
0.029,-0.21
0.0295,-0.23
0.03,-0.23
0.0305,-0.21
0.031,-0.23
0.0315,-0.21
0.032,-0.23
0.0325,-0.21
0.033,-0.21
0.0335,-0.21
0.034,-0.19
0.0345,-0.21
0.035,-0.19
0.0355,-0.21
0.036,-0.16
0.0365,-0.16
0.037,-0.14
0.0375,-0.1
0.038,-0.12
0.0385,-0.08
0.039,-0.1
0.0395,-0.1
0.04,-0.08
0.0405,-0.12
0.041,-0.1
0.0415,-0.14
0.042,-0.1
0.0425,-0.14
0.043,-0.14
0.0435,-0.12
0.044,-0.16
0.0445,-0.12
0.045,-0.14
0.0455,-0.14
0.046,-0.16
0.0465,-0.19
0.047,-0.19
0.0475,-0.23
0.048,-0.21
0.0485,-0.25
0.049,-0.23
0.0495,-0.21
0.05,-0.23
0.0505,-0.21
0.051,-0.23
0.0515,-0.19
0.052,-0.21
0.0525,-0.19
0.053,-0.19
0.0535,-0.21
0.054,-0.16
0.0545,-0.21
0.055,-0.19
0.0555,-0.21
0.056,-0.16
0.0565,-0.16
0.057,-0.14
0.0575,-0.12
0.058,-0.14
0.0585,-0.1
0.059,-0.1
0.0595,-0.12
0.06,-0.1
0.0605,-0.12
0.061,-0.1
0.0615,-0.12
0.062,-0.1
0.0625,-0.1
0.063,-0.12
0.0635,-0.1
0.064,-0.14
0.0645,-0.1
0.065,-0.14
0.0655,-0.12
0.066,-0.12
0.0665,-0.16
0.067,-0.16
0.0675,-0.19
0.068,-0.16
0.0685,-0.19
0.069,-0.19
0.0695,-0.19
0.07,-0.21
0.0705,-0.16
0.071,-0.19
0.0715,-0.16
0.072,-0.16
0.0725,-0.16
0.073,-0.14
0.0735,-0.16
0.074,-0.12
0.0745,-0.16
0.075,-0.12
0.0755,-0.12
0.076,-0.12
0.0765,-0.1
0.077,-0.12
0.0775,-0.08
0.078,-0.1
0.0785,-0.08
0.079,-0.05
0.0795,-0.1
0.08,-0.08
0.0805,-0.1
0.081,-0.08
0.0815,-0.12
0.082,-0.1
0.0825,-0.1
0.083,-0.12
0.0835,-0.1
0.084,-0.12
0.0845,-0.1
0.085,-0.12
0.0855,-0.12
0.086,-0.14
0.0865,-0.19
0.087,-0.19
0.0875,-0.21
0.088,-0.19
0.0885,-0.21
0.089,-0.21
0.0895,-0.19
0.09,-0.21
0.0905,-0.19
0.091,-0.21
0.0915,-0.16
0.092,-0.19
0.0925,-0.19
0.093,-0.19
0.0935,-0.21
0.094,-0.16
0.0945,-0.19
0.095,-0.19
0.0955,-0.16
0.096,-0.19
0.0965,-0.14
0.097,-0.14
0.0975,-0.1
0.098,-0.1
0.0985,-0.1
0.099,-0.08
0.0995,-0.12
0.1,-0.08
0.1005,-0.12
0.101,-0.1
0.1015,-0.1
0.102,-0.12
0.1025,-0.1
0.103,-0.12
0.1035,-0.1
0.104,-0.14
0.1045,-0.12
0.105,-0.12
0.1055,-0.14
0.106,-0.14
0.1065,-0.19
0.107,-0.19
0.1075,-0.21
0.108,-0.19
0.1085,-0.19
0.109,-0.23
0.1095,-0.19
0.11,-0.23
0.1105,-0.19
0.111,-0.21
0.1115,-0.21
0.112,-0.19
0.1125,-0.21
0.113,-0.19
0.1135,-0.21
0.114,-0.19
0.1145,-0.19
0.115,-0.19
0.1155,-0.16
0.116,-0.16
0.1165,-0.14
0.117,-0.14
0.1175,-0.12
0.118,-0.1
0.1185,-0.12
0.119,-0.1
0.1195,-0.12
0.12,-0.1
0.1205,-0.14
0.121,-0.12
0.1215,-0.12
0.122,-0.14
0.1225,-0.14
0.123,-0.16
0.1235,-0.14
0.124,-0.14
0.1245,-0.16
0.125,-0.14
0.1255,-0.19
0.126,-0.19
0.1265,-0.21
0.127,-0.21
0.1275,-0.23
0.128,-0.25
0.1285,-0.25
0.129,-0.27
0.1295,-0.25
0.13,-0.27
0.1305,-0.25
0.131,-0.25
0.1315,-0.25
0.132,-0.23
0.1325,-0.27
0.133,-0.23
0.1335,-0.25
0.134,-0.25
0.1345,-0.23
0.135,-0.25
0.1355,-0.23
0.136,-0.23
0.1365,-0.19
0.137,-0.19
0.1375,-0.19
0.138,-0.16
0.1385,-0.19
0.139,-0.16
0.1395,-0.19
0.14,-0.16
0.1405,-0.19
0.141,-0.19
0.1415,-0.19
0.142,-0.21
0.1425,-0.19
0.143,-0.21
