0,0.47
0.002,0.34
0.004,0.23
0.006,0.03
0.008,-0.27
0.01,-0.47
0.012,-0.58
0.014,-0.74
0.016,-0.87
0.018,-0.87
0.02,-0.76
0.022,-0.58
0.024,-0.36
0.026,-0.08
0.028,0.19
0.03,0.43
0.032,0.54
0.034,0.6
0.036,0.52
0.038,0.23
0.04,-0.12
0.042,-0.41
0.044,-0.71
0.046,-0.91
0.048,-0.98
0.05,-0.91
0.052,-0.69
0.054,-0.41
0.056,-0.03
0.058,0.32
0.06,0.56
0.062,0.6
0.064,0.52
0.066,0.3
0.068,-0.01
0.07,-0.41
0.072,-0.76
0.074,-0.93
0.076,-0.96
0.078,-0.8
0.08,-0.56
0.082,-0.27
0.084,0.05
0.086,0.3
0.088,0.47
0.09,0.49
0.092,0.43
0.094,0.27
0.096,0.1
0.098,-0.12
0.1,-0.38
0.102,-0.63
0.104,-0.76
0.106,-0.78
0.108,-0.69
0.11,-0.58
0.112,-0.34
0.114,-0.12
0.116,0.08
0.118,0.25
0.12,0.41
0.122,0.49
0.124,0.47
0.126,0.38
0.128,0.14
0.13,-0.14
0.132,-0.43
0.134,-0.65
0.136,-0.78
0.138,-0.85
0.14,-0.87
0.142,-0.69
0.144,-0.36
0.146,-0.14
0.148,0.03
0.15,0.21
0.152,0.41
0.154,0.47
0.156,0.43
0.158,0.3
0.16,0.1
0.162,-0.14
0.164,-0.43
0.166,-0.65
0.168,-0.76
0.17,-0.78
0.172,-0.76
0.174,-0.52
0.176,-0.16
0.178,0.16
0.18,0.41
0.182,0.56
0.184,0.56
0.186,0.38
0.188,0.01
0.19,-0.41
0.192,-0.74
0.194,-0.91
0.196,-0.87
0.198,-0.65
0.2,-0.34
0.202,-0.03
0.204,0.21
0.206,0.43
0.208,0.49
0.21,0.43
0.212,0.19
0.214,-0.08
0.216,-0.38
0.218,-0.67
0.22,-0.82
0.222,-0.82
0.224,-0.65
0.226,-0.36
0.228,-0.12
0.23,0.19
0.232,0.43
0.234,0.49
0.236,0.43
0.238,0.19
0.24,-0.19
0.242,-0.54
0.244,-0.82
0.246,-0.96
0.248,-0.89
0.25,-0.71
0.252,-0.38
0.254,-0.01
0.256,0.3
0.258,0.49
0.26,0.52
0.262,0.43
0.264,0.12
0.266,-0.3
0.268,-0.67
0.27,-0.89
0.272,-0.98
0.274,-0.91
0.276,-0.69
0.278,-0.32
0.28,0.01
0.282,0.27
0.284,0.52
0.286,0.63
0.288,0.52
0.29,0.23
0.292,-0.1
0.294,-0.49
0.296,-0.76
0.298,-0.98
0.3,-0.91
0.302,-0.74
0.304,-0.41
0.306,-0.05
0.308,0.27
0.31,0.52
0.312,0.6
0.314,0.52
0.316,0.3
0.318,-0.08
0.32,-0.45
0.322,-0.69
0.324,-0.82
0.326,-0.85
0.328,-0.78
0.33,-0.58
0.332,-0.27
0.334,0.08
0.336,0.34
0.338,0.47
0.34,0.54
0.342,0.43
0.344,0.19
0.346,-0.12
0.348,-0.43
0.35,-0.63
0.352,-0.82
0.354,-0.89
0.356,-0.76
0.358,-0.6
0.36,-0.34
0.362,-0.05
0.364,0.25
