0,-0.43
0.002,1.9
0.004,2.01
0.006,-0.85
0.008,-4.08
0.01,-1.11
0.012,1.55
0.014,3.46
0.016,-0.21
0.018,-3.02
0.02,-1.37
0.022,0.67
0.024,1.4
0.026,1.04
0.028,-0.93
0.03,-1.73
0.032,-2.1
0.034,-0.63
0.036,3.09
0.038,1.22
0.04,-1.46
0.042,-3.59
0.044,-0.98
0.046,2.34
0.048,2.78
0.05,-0.85
0.052,-3.68
0.054,-1
0.056,0.98
0.058,2.25
0.06,0.43
0.062,-1.55
0.064,-1.46
0.066,-1.55
0.068,-0.1
0.07,2.89
0.072,1.07
0.074,-1.48
0.076,-2.96
0.078,-1.22
0.08,3.11
0.082,2.14
0.084,-0.93
0.086,-2.98
0.088,-0.93
0.09,1.31
0.092,1.51
0.094,-0.14
0.096,-1.53
0.098,-0.85
0.1,-1.18
0.102,0.32
0.104,1.86
0.106,0.27
0.108,-0.76
0.11,-2.16
0.112,-0.58
0.114,2.78
0.116,1.22
0.118,-1.35
0.12,-2.25
0.122,-0.52
0.124,1.92
0.126,0.6
0.128,-0.98
0.13,-0.87
0.132,-0.36
0.134,-0.56
0.136,-0.45
0.138,0.82
0.14,-0.23
0.142,0.03
0.144,-1.15
0.146,-0.41
0.148,1.46
0.15,0.19
0.152,-0.93
0.154,-1.31
0.156,0.23
0.158,1.4
0.16,-0.69
0.162,-1.77
0.164,-0.01
0.166,0.58
0.168,0.41
0.17,-1.33
0.172,-0.65
0.174,0.19
0.176,0.38
0.178,-0.27
0.18,-0.52
0.182,0.36
0.184,-0.54
0.186,-0.56
0.188,-0.54
0.19,0.36
0.192,0.87
0.194,-1.68
0.196,-1.57
0.198,0.67
0.2,1.46
0.202,0.63
0.204,-2.08
0.206,-1.66
0.208,0.6
0.21,1.46
0.212,0.63
0.214,-0.63
0.216,-0.82
0.218,-0.52
0.22,-0.6
0.222,0.71
0.224,0.98
0.226,0.12
0.228,-2.49
0.23,-1.9
0.232,1.2
0.234,1.9
0.236,0.98
0.238,-2.93
0.24,-1.92
0.242,0.69
0.244,2.1
0.246,1.15
0.248,-1.37
0.25,-1.55
0.252,-0.27
0.254,0.03
0.256,0.89
0.258,1.09
0.26,-1.02
0.262,-2.34
0.264,-1.62
0.266,2.21
0.268,2.47
0.27,0.16
0.272,-3.26
0.274,-2.38
0.276,1.26
0.278,1.95
0.28,1.33
0.282,-2.01
0.284,-1.7
0.286,-0.38
0.288,0.16
0.29,1.15
0.292,0.58
0.294,-0.91
0.296,-2.34
0.298,-1.51
0.3,1.7
0.302,2.69
0.304,-0.16
0.306,-2.58
0.308,-2.21
0.31,1.46
0.312,2.27
0.314,0.34
0.316,-1.66
0.318,-1.73
0.32,0.12
0.322,0.1
0.324,1.13
0.326,-0.12
0.328,-0.98
0.33,-1.77
0.332,-1.35
0.334,2.08
0.336,1.73
0.338,-0.1
0.34,-2.41
0.342,-1.73
0.344,1.26
0.346,2.19
0.348,-0.49
0.35,-1.57
0.352,-0.93
0.354,0.36
0.356,0.34
0.358,-0.3
0.36,0.27
0.362,-0.71
0.364,-0.65
0.366,-1.26
0.368,1.07
0.37,0.58
0.372,-0.14
0.374,-1.26
0.376,-1.46
0.378,1.4
0.38,0.58
0.382,-0.93
0.384,-1.44
0.386,-0.19
0.388,0.71
0.39,0.14
0.392,-1.57
0.394,0.08
0.396,0.23
0.398,-0.3
0.4,-0.41
0.402,-0.14
0.404,0.63
0.406,0.01
0.408,-0.23
0.41,-0.63
0.412,1.09
0.414,-0.03
0.416,-1.37
0.418,-0.67
0.42,0.23
0.422,1.59
0.424,-0.6
0.426,-2.14
0.428,-0.12
0.43,1.09
0.432,0.91
0.434,-0.49
0.436,-1.57
0.438,-0.27
0.44,0.27
0.442,0.08
0.444,0.71
0.446,0.27
0.448,-0.74
0.45,-2.01
0.452,-0.36
0.454,1.51
0.456,1.55
0.458,-1.18
0.46,-2.87
0.462,-0.1
0.464,1.35
0.466,2.03
0.468,-0.74
0.47,-2.43
0.472,-0.47
0.474,0.6
0.476,0.96
0.478,0.6
0.48,-0.6
0.482,-1.15
0.484,-1.77
0.486,-0.32
0.488,2.3
0.49,1.13
0.492,-1.84
0.494,-2.82
0.496,0.01
0.498,2.25
0.5,1.95
0.502,-0.91
0.504,-2.91
0.506,-0.6
0.508,0.76
0.51,1.26
0.512,0.74
0.514,-1.18
0.516,-1
0.518,-1.81
0.52,0.01
0.522,2.25
0.524,0.8
0.526,-1.57
0.528,-2.93
0.53,-0.16
0.532,2.34
0.534,1.92
0.536,-1.44
0.538,-2.43
0.54,-0.85
0.542,1.09
0.544,1.07
0.546,0.12
0.548,-1.11
0.55,-1.02
0.552,-1
0.554,-0.23
0.556,2.1
0.558,-0.19
0.56,-1.11
0.562,-2.34
0.564,0.01
0.566,2.38
0.568,1
0.57,-1.4
0.572,-2.34
0.574,-0.1
0.576,0.85
0.578,0.54
0.58,-0.89
0.582,-0.63
0.584,-0.67
0.586,-0.49
0.588,-0.19
0.59,0.89
0.592,0.08
0.594,-0.89
0.596,-1.02
0.598,-0.43
0.6,1.84
0.602,0.16
0.604,-1.09
0.606,-1.24
0.608,0.41
0.61,1.35
0.612,-0.89
0.614,-1.02
0.616,-0.32
0.618,0.76
0.62,-0.01
0.622,-0.69
0.624,-0.14
0.626,0.01
0.628,-0.12
0.63,-0.36
0.632,0.08
0.634,0.32
0.636,-0.12
0.638,-1.29
0.64,-0.25
0.642,0.58
0.644,0.96
0.646,-1.64
0.648,-1.81
0.65,0.38
0.652,1.09
0.654,0.89
0.656,-1.66
0.658,-0.87
0.66,-0.01
0.662,0.85
0.664,0.43
0.666,-0.32
0.668,-0.41
0.67,-0.87
0.672,-0.65
0.674,0.63
0.676,1.46
0.678,0.05
0.68,-2.16
0.682,-2.19
0.684,1.15
0.686,1.99
0.688,0.74
0.69,-2.03
0.692,-1.84
0.694,0.56
0.696,1.24
0.698,1.04
0.7,-0.87
0.702,-1.11
0.704,-0.8
0.706,-0.52
0.708,1.15
0.71,1.29
0.712,-0.23
0.714,-2.23
0.716,-1.95
0.718,1.22
0.72,2.16
0.722,0.56
0.724,-2.03
0.726,-1.86
0.728,0.65
0.73,1.66
0.732,0.69
0.734,-1.02
0.736,-1.33
0.738,-0.74
0.74,-0.56
0.742,1.02
0.744,1.24
0.746,-0.71
0.748,-1.99
0.75,-2.08
0.752,1.33
0.754,1.97
0.756,0.08
0.758,-1.92
0.76,-2.14
0.762,0.6
0.764,1.53
0.766,0.49
0.768,-1.29
0.77,-1.26
0.772,-0.54
0.774,-0.19
0.776,0.6
0.778,0.74
0.78,-0.45
0.782,-1.59
0.784,-1.44
0.786,1.09
0.788,1.68
0.79,-0.41
0.792,-1.31
0.794,-1.48
0.796,1
0.798,1.37
0.8,-0.6
0.802,-0.96
0.804,-0.78
0.806,0.12
0.808,-0.21
0.81,-0.12
0.812,0.05
0.814,0.03
0.816,-0.56
0.818,-0.93
0.82,0.74
0.822,0.76
0.824,-0.23
0.826,-0.96
0.828,-0.76
0.83,0.82
0.832,0.91
0.834,-1.26
0.836,-0.69
0.838,0.08
0.84,0.6
0.842,-0.01
0.844,-1.24
0.846,0.01
0.848,0.32
0.85,0.25
0.852,-0.36
0.854,-0.05
0.856,-0.03
0.858,-0.34
0.86,-0.65
0.862,-0.1
0.864,0.96
0.866,0.03
0.868,-1.79
0.87,-0.89
0.872,0.8
0.874,1.11
0.876,-0.21
0.878,-2.19
0.88,-0.47
0.882,0.47
0.884,1.04
0.886,0.32
0.888,-0.85
0.89,-0.56
0.892,-0.36
0.894,-0.19
0.896,0.56
0.898,0.69
0.9,-0.65
0.902,-1.9
0.904,-1.11
0.906,1.55
0.908,1.51
0.91,-0.45
0.912,-2.6
0.914,-0.69
0.916,0.93
0.918,1.18
0.92,0.38
0.922,-1.55
0.924,-0.87
0.926,-0.54
0.928,0.1
0.93,0.78
0.932,0.34
0.934,-1.04
0.936,-2.01
0.938,-0.91
0.94,1.57
0.942,1.66
0.944,-0.74
0.946,-2.41
0.948,-1.33
0.95,1.22
0.952,1.42
0.954,0.23
0.956,-1.48
0.958,-1.18
0.96,-0.12
0.962,-0.19
0.964,1.09
0.966,0.08
0.968,-0.93
0.97,-1.92
0.972,-0.89
0.974,1.73
0.976,1.37
0.978,-0.67
0.98,-2.34
0.982,-0.85
0.984,1.15
0.986,1.44
0.988,-0.43
0.99,-1.31
0.992,-0.8
0.994,0.34
0.996,0.12
0.998,0.38
1,0.19
1.002,-0.82
1.004,-0.76
1.006,-0.63
1.008,1.55
1.01,0.89
1.012,-0.45
1.014,-1.22
1.016,-0.56
1.018,1.42
1.02,0.87
1.022,-0.76
1.024,-1.09
1.026,0.03
1.028,0.69
1.03,-0.16
1.032,-0.36
1.034,0.08
1.036,-0.16
1.038,-0.41
1.04,-0.54
1.042,0.54
1.044,0.34
1.046,-0.47
1.048,-0.67
1.05,-0.1
1.052,0.78
1.054,0.1
1.056,-1.48
1.058,-0.76
1.06,0.27
1.062,0.91
1.064,-0.47
1.066,-1.51
1.068,0.03
1.07,0.12
1.072,0.52
1.074,-0.58
1.076,-0.34
1.078,-0.38
1.08,-0.38
1.082,-0.01
1.084,0.3
1.086,0.63
1.088,-0.8
1.09,-1.7
1.092,-0.71
1.094,1.24
1.096,0.82
1.098,-0.93
1.1,-2.23
1.102,-0.19
1.104,0.96
1.106,0.82
1.108,-0.41
1.11,-1.62
1.112,-0.45
1.114,-0.41
1.116,0.58
1.118,0.49
1.12,-0.12
1.122,-1.15
1.124,-1.9
1.126,-0.01
1.128,1.4
1.13,0.89
1.132,-1.42
1.134,-2.21
1.136,-0.3
1.138,1.55
1.14,1.11
1.142,-0.63
1.144,-1.59
1.146,-0.69
1.148,0.3
1.15,0.34
1.152,0.69
1.154,-0.38
1.156,-0.87
1.158,-1.9
1.16,0.01
1.162,1.92
1.164,0.58
1.166,-0.98
1.168,-2.23
1.17,-0.03
1.172,1.53
1.174,1.24
1.176,-0.67
1.178,-1.48
1.18,-0.63
1.182,0.41
1.184,0.52
1.186,0.23
1.188,-0.16
1.19,-0.74
1.192,-1.07
1.194,-0.05
1.196,1.68
1.198,0.34
1.2,-0.89
1.202,-1.73
1.204,-0.05
1.206,1.68
1.208,0.56
1.21,-0.67
1.212,-1.15
1.214,-0.19
1.216,0.6
1.218,-0.1
1.22,-0.32
1.222,-0.16
1.224,-0.34
1.226,-0.74
1.228,-0.27
1.23,0.91
1.232,0.19
1.234,-0.6
1.236,-1.11
1.238,-0.05
1.24,1.07
1.242,0.12
1.244,-0.89
1.246,-0.74
1.248,0.03
1.25,0.54
1.252,-0.65
1.254,-0.85
1.256,0.01
1.258,-0.05
1.26,-0.03
1.262,-0.58
1.264,0.14
1.266,0.01
1.268,-0.49
1.27,-0.52
1.272,0.05
1.274,0.67
1.276,-0.63
1.278,-1.26
1.28,-0.43
1.282,0.76
1.284,0.69
1.286,-1.18
1.288,-1.51
1.29,0.08
1.292,0.58
1.294,0.52
1.296,-0.54
1.298,-0.8
1.3,-0.27
1.302,-0.14
1.304,0.34
1.306,0.32
1.308,-0.01
1.31,-1
1.312,-1.42
1.314,0.12
1.316,1.35
1.318,0.65
1.32,-1.62
1.322,-1.86
1.324,0.25
1.326,1.18
1.328,0.74
1.33,-0.85
1.332,-1.42
1.334,-0.19
1.336,0.19
1.338,0.56
1.34,0.36
1.342,-0.54
1.344,-1.09
1.346,-1.48
1.348,0.38
1.35,1.53
1.352,0.54
1.354,-1.7
1.356,-1.88
1.358,0.38
1.36,1.48
1.362,0.91
1.364,-0.93
1.366,-1.44
1.368,-0.45
1.37,0.63
1.372,0.65
1.374,0.43
1.376,-0.76
1.378,-0.89
1.38,-1.15
1.382,0.34
1.384,1.7
1.386,0.12
1.388,-1.26
1.39,-1.86
1.392,0.6
1.394,1.53
1.396,0.65
1.398,-1.18
1.4,-1.35
1.402,0.05
1.404,0.65
1.406,0.36
1.408,-0.23
1.41,-0.54
1.412,-0.89
1.414,-0.63
1.416,0.08
1.418,1.09
1.42,-0.1
1.422,-1.02
1.424,-1.07
1.426,0.3
1.428,1.26
1.43,-0.19
1.432,-1
1.434,-1.09
1.436,0.23
1.438,0.6
1.44,-0.56
1.442,-0.49
1.444,-0.32
1.446,-0.14
1.448,-0.45
1.45,-0.32
1.452,0.36
1.454,-0.12
1.456,-0.69
1.458,-0.65
1.46,0.23
1.462,0.63
1.464,-0.32
1.466,-1.15
1.468,-0.41
1.47,0.54
1.472,0.41
1.474,-1.15
1.476,-0.98
1.478,0.1
1.48,0.27
1.482,0.21
1.484,-0.78
1.486,-0.16
1.488,-0.21
1.49,-0.12
1.492,0.23
1.494,0.1
1.496,0.23
1.498,-0.85
1.5,-0.96
1.502,0.08
1.504,1.02
1.506,0.34
1.508,-1.51
1.51,-1.33
1.512,0.45
1.514,1.13
1.516,0.21
1.518,-0.93
1.52,-0.91
1.522,-0.08
1.524,0.14
