0,1.2
0.002,-0.52
0.004,-0.6
0.006,-0.23
0.008,0.65
0.01,-1.42
0.012,-1.07
0.014,0.16
0.016,-0.36
0.018,-0.47
0.02,-0.76
0.022,-1.35
0.024,-0.47
0.026,-0.74
0.028,-1.02
0.03,0.16
0.032,0.69
0.034,-0.52
0.036,-0.96
0.038,0.58
0.04,0.69
0.042,0.1
0.044,-0.21
0.046,-0.41
0.048,0.47
0.05,-0.3
0.052,-1.9
0.054,0.34
0.056,1.42
0.058,-0.96
0.06,-0.3
0.062,0.69
0.064,0.32
0.066,-0.23
0.068,0.41
0.07,0.1
0.072,1
0.074,-0.01
0.076,-1.22
0.078,-0.45
0.08,1.09
0.082,-1.92
0.084,-0.93
0.086,0.96
0.088,-0.56
0.09,-0.27
0.092,0.01
0.094,-1.79
0.096,-0.36
0.098,0.32
0.1,-1.66
0.102,0.12
0.104,1.31
0.106,-1.04
0.108,-1.42
0.11,1.07
0.112,0.08
0.114,-0.01
0.116,0.36
0.118,-0.71
0.12,0.34
0.122,0.67
0.124,-2.08
0.126,0.58
0.128,2.3
0.13,-1.15
0.132,-0.27
0.134,0.93
0.136,-0.3
0.138,-0.05
0.14,0.25
0.142,-0.91
0.144,0.82
0.146,0.16
0.148,-1.42
0.15,-0.47
0.152,1.22
0.154,-2.16
0.156,-1
0.158,0.93
0.16,-0.56
0.162,0.21
0.164,-0.16
0.166,-2.69
0.168,0.65
0.17,1.26
0.172,-1.79
0.174,0.27
0.176,1.15
0.178,-1.04
0.18,-0.89
0.182,0.63
0.184,-0.23
0.186,0.6
0.188,-0.1
0.19,-1.29
0.192,0.69
0.194,0.98
0.196,-2.16
0.198,0.34
0.2,1.66
0.202,-0.74
0.204,0.03
0.206,0.27
0.208,-1.02
0.21,0.6
0.212,-0.49
0.214,-1.68
0.216,1.04
0.218,0.08
0.22,-1.31
0.222,-0.6
0.224,-0.32
0.226,-1.42
0.228,-0.21
0.23,-0.14
0.232,-0.47
0.234,0.74
0.236,-0.08
0.238,-2.32
0.24,1.2
0.242,1.35
0.244,-1.31
0.246,0.38
0.248,0.45
0.25,-0.63
0.252,0.03
0.254,-0.63
0.256,-0.23
0.258,1.26
0.26,-0.71
0.262,-1.13
0.264,0.54
0.266,0.65
0.268,-1.2
0.27,-0.19
0.272,0.54
0.274,0.08
0.276,0.16
0.278,-0.25
0.28,-1.31
0.282,0.21
0.284,-0.78
0.286,-1.77
0.288,0.36
0.29,0.12
0.292,-0.87
0.294,-0.74
0.296,-1.07
0.298,-0.16
0.3,0.82
0.302,-0.58
0.304,-0.23
0.306,1.13
0.308,0.23
0.31,-1.46
0.312,0.36
0.314,1.22
0.316,-0.12
0.318,-0.1
0.32,-0.19
0.322,-0.54
0.324,0.56
0.326,-0.56
0.328,-0.78
0.33,1.26
0.332,0.12
0.334,-0.82
0.336,0.27
0.338,0.12
0.34,-0.63
0.342,-0.32
0.344,-0.47
0.346,0.01
0.348,0.36
0.35,-0.12
0.352,-1.68
0.354,-0.19
0.356,0.21
0.358,-1.04
0.36,0.12
0.362,0.49
0.364,-0.25
0.366,0.01
0.368,-1.15
0.37,-0.21
0.372,1.66
0.374,-0.36
0.376,-0.82
0.378,0.58
0.38,0.32
0.382,-0.85
0.384,-0.01
0.386,0.21
0.388,0.25
0.39,0.34
0.392,-0.47
0.394,-0.65
0.396,0.8
0.398,-0.74
0.4,-1.48
0.402,0.52
0.404,0.14
0.406,-0.71
0.408,-0.01
0.41,-1.37
0.412,-0.8
0.414,0.74
0.416,-1.22
0.418,-0.54
0.42,1.15
0.422,-0.12
0.424,-0.98
0.426,-0.32
0.428,-0.12
0.43,0.63
0.432,0.34
0.434,-0.69
0.436,-0.14
0.438,0.67
0.44,-1.37
0.442,-0.43
0.444,1.2
0.446,-0.43
0.448,-0.45
0.45,0.45
0.452,-0.65
0.454,0.45
0.456,-0.03
0.458,-1.44
0.46,0.52
0.462,0.63
0.464,-1.15
0.466,-0.52
0.468,-0.41
0.47,-1.42
0.472,-0.14
0.474,-0.65
0.476,-0.93
0.478,0.45
0.48,0.32
0.482,-1.9
0.484,-0.14
0.486,0.65
0.488,-0.32
0.49,0.34
0.492,0.47
0.494,-0.41
0.496,0.45
0.498,-1.02
0.5,-0.82
0.502,1.53
0.504,-0.12
0.506,-1.24
0.508,0.32
0.51,0.12
0.512,-0.3
0.514,0.19
0.516,-0.82
0.518,0.19
0.52,1.11
0.522,-0.3
0.524,-0.89
0.526,0.36
0.528,-0.65
0.53,-0.63
0.532,0.08
0.534,-0.47
0.536,-0.14
0.538,0.52
0.54,-1.68
0.542,-0.67
0.544,1.15
0.546,-0.43
0.548,0.08
0.55,1.04
0.552,-0.08
0.554,-0.03
0.556,-0.43
0.558,-0.38
0.56,1.18
0.562,0.27
0.564,-0.96
