0014.4F01.0000.0117,0,0,0.15591397849462366,0.11827956989247312,1.0053763440860215,1.0242464637926483,true,0.13978494623655913,0.026881720430107527,-0.9946236559139785,
0014.4F01.0000.0117,10,1,0.053763440860215055,0.1827956989247312,0.9731182795698925,0.9915966726202636,true,
0014.4F01.0000.0117,21,2,-0.43548387096774194,-0.1774193548387097,1.0,1.1050447182555252,true,
0014.4F01.0000.0117,29,3,-0.3655913978494624,-0.15591397849462366,0.9946236559139785,1.0710940461860639,true,
0014.4F01.0000.0117,40,4,-0.2903225806451613,0.06451612903225806,0.989247311827957,1.0329858545481698,true,
0014.4F01.0000.0117,50,5,-0.3333333333333333,0.03763440860215054,1.010752688172043,1.064964063463625,true,
0014.4F01.0000.0117,60,6,-0.3172043010752688,-0.026881720430107527,0.9838709677419355,1.0340905553574042,true,
0014.4F01.0000.0117,70,7,-0.2956989247311828,0.0,1.1129032258064515,1.1515170185879076,true,
0014.4F01.0000.0117,80,8,-0.3225806451612903,-0.053763440860215055,1.2956989247311828,1.3363324750058825,true,
0014.4F01.0000.0117,90,9,-0.27956989247311825,0.005376344086021506,1.1666666666666667,1.199708023214096,true,
0014.4F01.0000.0117,101,10,-0.16129032258064516,0.14516129032258066,1.2096774193548387,1.2289856904224994,true,
0014.4F01.0000.0117,109,11,-0.08602150537634409,0.13440860215053763,1.2419354838709677,1.252145805334622,true,
0014.4F01.0000.0117,120,12,-0.005376344086021506,0.12365591397849462,1.2795698924731183,1.2855422201784177,true,
0014.4F01.0000.0117,130,13,-0.03763440860215054,0.14516129032258066,1.3709677419354838,1.379144915643976,true,
0014.4F01.0000.0117,140,14,-0.05913978494623656,0.1935483870967742,1.4301075268817205,1.4443566148133227,true,
0014.4F01.0000.0117,150,15,-0.053763440860215055,0.15053763440860216,1.4408602150537635,1.4497000538977867,true,
0014.4F01.0000.0117,160,16,-0.05913978494623656,0.15053763440860216,1.478494623655914,1.487314844179358,true,
0014.4F01.0000.0117,170,17,0.010752688172043012,0.13440860215053763,1.5268817204301075,1.5328238909994167,true,
0014.4F01.0000.0117,181,18,0.03225806451612903,0.10215053763440861,1.543010752688172,1.5467247647777043,true,
0014.4F01.0000.0117,189,19,0.016129032258064516,0.043010752688172046,1.564516129032258,1.565190336198913,true,
0014.4F01.0000.0117,200,20,0.016129032258064516,-0.005376344086021506,1.575268817204301,1.5753605610188262,true,
0014.4F01.0000.0117,210,21,0.06451612903225806,0.06451612903225806,1.586021505376344,1.5886437225907069,true,
0014.4F01.0000.0117,220,22,0.08602150537634409,0.043010752688172046,1.5268817204301075,1.5299076483296699,true,
0014.4F01.0000.0117,230,23,-0.005376344086021506,0.010752688172043012,1.4731182795698925,1.473167332987538,true,
0014.4F01.0000.0117,240,24,-0.10215053763440861,0.043010752688172046,1.3870967741935485,1.3915179187362086,true,
0014.4F01.0000.0117,250,25,-0.10752688172043011,0.03225806451612903,1.2204301075268817,1.2255824168030978,true,
0014.4F01.0000.0117,261,26,-0.026881720430107527,-0.016129032258064516,1.043010752688172,1.0434817692695983,true,
